t_sec x_m y_m z_m vx_ms vy_ms vz_ms
570017.3051 -96363424.5528 -318685627.8448 -37591831.0643 403.6471 685.6758 17.3662
570077.3050 -96339203.5189 -318644481.4991 -37590788.3509 403.7207 685.8691 17.3909
570137.3051 -96314978.0710 -318603323.5511 -37589744.1559 403.7942 686.0625 17.4156
570197.3051 -96290748.2094 -318562153.9969 -37588698.4788 403.8678 686.2560 17.4403
570257.3051 -96266513.9339 -318520972.8323 -37587651.3190 403.9414 686.4495 17.4650
570317.3051 -96242275.2449 -318479780.0536 -37586602.6760 404.0149 686.6431 17.4897
570377.3051 -96218032.1423 -318438575.6566 -37585552.5492 404.0885 686.8368 17.5145
570437.3051 -96193784.6262 -318397359.6375 -37584500.9383 404.1620 687.0305 17.5392
570497.3051 -96169532.6968 -318356131.9923 -37583447.8425 404.2356 687.2243 17.5640
570557.3051 -96145276.3541 -318314892.7170 -37582393.2615 404.3092 687.4182 17.5887
570617.3050 -96121015.5982 -318273641.8076 -37581337.1946 404.3827 687.6121 17.6135
570677.3051 -96096750.4291 -318232379.2602 -37580279.6414 404.4563 687.8061 17.6383
570737.3051 -96072480.8471 -318191105.0708 -37579220.6013 404.5298 688.0002 17.6631
570797.3051 -96048206.8520 -318149819.2354 -37578160.0739 404.6034 688.1943 17.6879
570857.3051 -96023928.4441 -318108521.7500 -37577098.0584 404.6769 688.3885 17.7127
570917.3051 -95999645.6234 -318067212.6106 -37576034.5546 404.7505 688.5828 17.7375
570977.3051 -95975358.3900 -318025891.8134 -37574969.5617 404.8240 688.7771 17.7623
571037.3051 -95951066.7440 -317984559.3542 -37573903.0793 404.8975 688.9715 17.7871
571097.3051 -95926770.6853 -317943215.2291 -37572835.1069 404.9711 689.1660 17.8120
571157.3050 -95902470.2142 -317901859.4341 -37571765.6439 405.0446 689.3605 17.8368
571217.3051 -95878165.3307 -317860491.9652 -37570694.6898 405.1182 689.5551 17.8617
571277.3050 -95853856.0349 -317819112.8185 -37569622.2441 405.1917 689.7498 17.8865
571337.3051 -95829542.3267 -317777721.9899 -37568548.3062 405.2652 689.9445 17.9114
571397.3051 -95805224.2064 -317736319.4754 -37567472.8756 405.3388 690.1393 17.9363
571457.3051 -95780901.6739 -317694905.2711 -37566395.9518 405.4123 690.3342 17.9612
571517.3051 -95756574.7294 -317653479.3729 -37565317.5342 405.4858 690.5291 17.9861
571577.3051 -95732243.3729 -317612041.7768 -37564237.6223 405.5594 690.7241 18.0110
571637.3051 -95707907.6044 -317570592.4789 -37563156.2155 405.6329 690.9192 18.0359
571697.3051 -95683567.4241 -317529131.4751 -37562073.3134 405.7064 691.1143 18.0608
571757.3051 -95659222.8320 -317487658.7614 -37560988.9155 405.7800 691.3095 18.0858
571817.3050 -95634873.8281 -317446174.3339 -37559903.0210 405.8535 691.5048 18.1107
571877.3051 -95610520.4126 -317404678.1885 -37558815.6297 405.9270 691.7001 18.1357
571937.3051 -95586162.5854 -317363170.3211 -37557726.7408 406.0005 691.8955 18.1606
571997.3051 -95561800.3466 -317321650.7278 -37556636.3538 406.0741 692.0910 18.1856
572057.3051 -95537433.6964 -317280119.4046 -37555544.4683 406.1476 692.2865 18.2106
572117.3050 -95513062.6347 -317238576.3475 -37554451.0837 406.2211 692.4821 18.2356
572177.3051 -95488687.1617 -317197021.5523 -37553356.1994 406.2946 692.6778 18.2606
572237.3051 -95464307.2772 -317155455.0152 -37552259.8150 406.3682 692.8735 18.2856
572297.3051 -95439922.9816 -317113876.7321 -37551161.9298 406.4417 693.0693 18.3106
572357.3051 -95415534.2746 -317072286.6989 -37550062.5433 406.5152 693.2652 18.3356
572417.3051 -95391141.1565 -317030684.9116 -37548961.6551 406.5887 693.4611 18.3607
572477.3050 -95366743.6273 -316989071.3662 -37547859.2645 406.6622 693.6571 18.3857
572537.3051 -95342341.6870 -316947446.0587 -37546755.3710 406.7358 693.8532 18.4108
572597.3051 -95317935.3356 -316905808.9851 -37545649.9741 406.8093 694.0493 18.4358
572657.3051 -95293524.5732 -316864160.1412 -37544543.0732 406.8828 694.2455 18.4609
572717.3051 -95269109.4000 -316822499.5231 -37543434.6679 406.9563 694.4418 18.4860
572777.3050 -95244689.8158 -316780827.1268 -37542324.7574 407.0298 694.6381 18.5111
572837.3051 -95220265.8207 -316739142.9481 -37541213.3414 407.1033 694.8345 18.5361
572897.3051 -95195837.4149 -316697446.9830 -37540100.4193 407.1769 695.0310 18.5613
572957.3051 -95171404.5982 -316655739.2276 -37538985.9904 407.2504 695.2275 18.5864
573017.3051 -95146967.3709 -316614019.6777 -37537870.0544 407.3239 695.4241 18.6115
573077.3051 -95122525.7328 -316572288.3293 -37536752.6106 407.3974 695.6208 18.6366
573137.3051 -95098079.6841 -316530545.1784 -37535633.6585 407.4709 695.8176 18.6618
573197.3051 -95073629.2247 -316488790.2209 -37534513.1975 407.5444 696.0144 18.6869
573257.3051 -95049174.3548 -316447023.4527 -37533391.2271 407.6179 696.2112 18.7121
573317.3050 -95024715.0744 -316405244.8698 -37532267.7468 407.6914 696.4082 18.7373
573377.3051 -95000251.3834 -316363454.4682 -37531142.7560 407.7649 696.6052 18.7624
573437.3051 -94975783.2819 -316321652.2437 -37530016.2541 407.8384 696.8023 18.7876
573497.3051 -94951310.7699 -316279838.1923 -37528888.2407 407.9120 696.9994 18.8128
573557.3051 -94926833.8476 -316238012.3099 -37527758.7152 407.9855 697.1967 18.8380
573617.3051 -94902352.5148 -316196174.5926 -37526627.6769 408.0590 697.3939 18.8632
573677.3051 -94877866.7717 -316154325.0362 -37525495.1254 408.1325 697.5913 18.8885
573737.3051 -94853376.6182 -316112463.6366 -37524361.0602 408.2060 697.7887 18.9137
573797.3051 -94828882.0544 -316070590.3898 -37523225.4806 408.2795 697.9862 18.9389
573857.3050 -94804383.0804 -316028705.2918 -37522088.3862 408.3530 698.1838 18.9642
573917.3051 -94779879.6960 -315986808.3383 -37520949.7763 408.4265 698.3814 18.9895
573977.3050 -94755371.9014 -315944899.5254 -37519809.6504 408.5000 698.5791 19.0147
574037.3051 -94730859.6966 -315902978.8490 -37518668.0080 408.5735 698.7768 19.0400
574097.3051 -94706343.0816 -315861046.3049 -37517524.8486 408.6470 698.9747 19.0653
574157.3051 -94681822.0564 -315819101.8892 -37516380.1715 408.7205 699.1725 19.0906
574217.3051 -94657296.6210 -315777145.5976 -37515233.9762 408.7940 699.3705 19.1159
574277.3051 -94632766.7755 -315735177.4263 -37514086.2622 408.8675 699.5685 19.1412
574337.3051 -94605319.4360 -315694022.3241 -37514014.6321 409.0327 699.7361 19.1328
574397.3051 -94580775.2719 -315652032.2147 -37512865.9058 409.1062 699.9342 19.1581
574457.3051 -94556226.6978 -315610030.2131 -37511715.6591 409.1797 700.1325 19.1835
574517.3050 -94531673.7137 -315568016.3152 -37510563.8914 409.2532 700.3308 19.2088
574577.3051 -94507116.3196 -315525990.5171 -37509410.6021 409.3267 700.5292 19.2342
574637.3051 -94482554.5155 -315483952.8145 -37508255.7907 409.4002 700.7276 19.2595
574697.3051 -94457988.3015 -315441903.2034 -37507099.4567 409.4737 700.9261 19.2849
574757.3051 -94433417.6775 -315399841.6797 -37505941.5994 409.5471 701.1247 19.3103
574817.3050 -94408842.6435 -315357768.2392 -37504782.2183 409.6206 701.3233 19.3357
574877.3051 -94384263.1996 -315315682.8779 -37503621.3128 409.6941 701.5221 19.3611
574937.3051 -94359679.3457 -315273585.5917 -37502458.8825 409.7676 701.7208 19.3865
574997.3051 -94335091.0819 -315231476.3763 -37501294.9267 409.8411 701.9197 19.4120
575057.3051 -94310498.4082 -315189355.2279 -37500129.4449 409.9146 702.1186 19.4374
575117.3051 -94285901.3245 -315147222.1421 -37498962.4365 409.9881 702.3176 19.4629
575177.3050 -94261299.8309 -315105077.1149 -37497793.9009 410.0616 702.5167 19.4883
575237.3051 -94236693.9274 -315062920.1422 -37496623.8377 410.1351 702.7158 19.5138
575297.3051 -94212083.6139 -315020751.2199 -37495452.2462 410.2086 702.9150 19.5393
575357.3051 -94187468.8905 -314978570.3438 -37494279.1258 410.2821 703.1142 19.5647
575417.3051 -94162849.7571 -314936377.5098 -37493104.4761 410.3556 703.3136 19.5902
575477.3050 -94138226.2138 -314894172.7138 -37491928.2964 410.4291 703.5130 19.6157
575537.3051 -94113598.2605 -314851955.9516 -37490750.5862 410.5026 703.7124 19.6413
575597.3051 -94088965.8973 -314809727.2191 -37489571.3450 410.5761 703.9120 19.6668
575657.3051 -94064329.1241 -314767486.5122 -37488390.5721 410.6496 704.1116 19.6923
575717.3051 -94039687.9409 -314725233.8268 -37487208.2670 410.7231 704.3113 19.7179
575777.3051 -94015042.3478 -314682969.1587 -37486024.4291 410.7966 704.5110 19.7434
575837.3051 -93990392.3446 -314640692.5037 -37484839.0579 410.8701 704.7108 19.7690
575897.3051 -93965737.9315 -314598403.8578 -37483652.1528 410.9436 704.9107 19.7945
575957.3051 -93941079.1083 -314556103.2167 -37482463.7133 411.0171 705.1107 19.8201
576017.3050 -93916415.8751 -314513790.5764 -37481273.7387 411.0906 705.3107 19.8457
576077.3051 -93891748.2318 -314471465.9327 -37480082.2285 411.1641 705.5108 19.8713
576137.3051 -93867076.1785 -314429129.2814 -37478889.1822 411.2376 705.7109 19.8969
576197.3051 -93842399.7150 -314386780.6185 -37477694.5991 411.3111 705.9112 19.9225
576257.3051 -93817718.8415 -314344419.9396 -37476498.4787 411.3846 706.1115 19.9482
576317.3051 -93793033.5579 -314302047.2407 -37475300.8205 411.4581 706.3118 19.9738
576377.3051 -93768343.8641 -314259662.5177 -37474101.6238 411.5316 706.5123 19.9994
576437.3051 -93743649.7601 -314217265.7662 -37472900.8881 411.6052 706.7128 20.0251
576497.3051 -93718951.2460 -314174856.9823 -37471698.6128 411.6787 706.9134 20.0508
576557.3050 -93694248.3216 -314132436.1617 -37470494.7974 411.7522 707.1140 20.0764
576617.3051 -93669540.9871 -314090003.3003 -37469289.4412 411.8257 707.3147 20.1021
576677.3050 -93644829.2422 -314047558.3939 -37468082.5438 411.8992 707.5155 20.1278
576737.3051 -93620113.0871 -314005101.4383 -37466874.1045 411.9727 707.7164 20.1535
576797.3051 -93595392.5216 -313962632.4293 -37465664.1228 412.0462 707.9173 20.1792
576857.3051 -93570667.5459 -313920151.3628 -37464452.5980 412.1197 708.1183 20.2049
576917.3051 -93545938.1597 -313877658.2346 -37463239.5297 412.1932 708.3193 20.2307
576977.3051 -93521204.3631 -313835153.0405 -37462024.9172 412.2667 708.5205 20.2564
577037.3051 -93496466.1561 -313792635.7764 -37460808.7600 412.3402 708.7217 20.2822
577097.3051 -93471723.5387 -313750106.4380 -37459591.0575 412.4137 708.9229 20.3079
577157.3051 -93446976.5107 -313707565.0211 -37458371.8091 412.4872 709.1243 20.3337
577217.3050 -93422225.0722 -313665011.5217 -37457151.0142 412.5607 709.3257 20.3595
577277.3051 -93397469.2231 -313622445.9354 -37455928.6723 412.6342 709.5272 20.3853
577337.3051 -93372708.9634 -313579868.2581 -37454704.7828 412.7078 709.7287 20.4111
577397.3051 -93347944.2930 -313537278.4856 -37453479.3451 412.7813 709.9304 20.4369
577457.3051 -93323175.2120 -313494676.6137 -37452252.3587 412.8548 710.1320 20.4627
577517.3050 -93298401.7202 -313452062.6382 -37451023.8229 412.9283 710.3338 20.4885
577577.3051 -93273623.8177 -313409436.5549 -37449793.7371 413.0018 710.5356 20.5143
577637.3051 -93248841.5043 -313366798.3596 -37448562.1009 413.0753 710.7375 20.5402
577697.3051 -93224054.7801 -313324148.0481 -37447328.9136 413.1488 710.9395 20.5661
577757.3051 -93199263.6450 -313281485.6162 -37446094.1747 413.2223 711.1416 20.5919
577817.3051 -93174468.0990 -313238811.0597 -37444857.8834 413.2959 711.3437 20.6178
577877.3050 -93149668.1419 -313196124.3743 -37443620.0394 413.3694 711.5459 20.6437
577937.3051 -93124863.7738 -313153425.5558 -37442380.6420 413.4429 711.7481 20.6696
577997.3051 -93100054.9946 -313110714.6001 -37441139.6905 413.5164 711.9504 20.6955
578057.3051 -93075241.8043 -313067991.5029 -37439897.1846 413.5899 712.1528 20.7214
578117.3051 -93050424.2028 -313025256.2599 -37438653.1234 413.6635 712.3553 20.7473
578177.3050 -93025602.1901 -312982508.8671 -37437407.5065 413.7370 712.5578 20.7732
578237.3051 -93000775.7660 -312939749.3201 -37436160.3333 413.8105 712.7604 20.7992
578297.3051 -92975944.9307 -312896977.6147 -37434911.6032 413.8840 712.9631 20.8251
578357.3051 -92951109.6839 -312854193.7467 -37433661.3156 413.9575 713.1658 20.8511
578417.3051 -92926270.0256 -312811397.7119 -37432409.4700 414.0311 713.3687 20.8771
578477.3051 -92901425.9559 -312768589.5060 -37431156.0656 414.1046 713.5715 20.9031
578537.3051 -92876577.4746 -312725769.1248 -37429901.1021 414.1781 713.7745 20.9291
578597.3051 -92851724.5816 -312682936.5640 -37428644.5787 414.2516 713.9775 20.9551
578657.3051 -92826867.2770 -312640091.8194 -37427386.4948 414.3252 714.1806 20.9811
578717.3050 -92802005.5606 -312597234.8868 -37426126.8500 414.3987 714.3838 21.0071
578777.3051 -92777139.4324 -312554365.7619 -37424865.6436 414.4722 714.5870 21.0331
578837.3051 -92752268.8924 -312511484.4404 -37423602.8749 414.5458 714.7904 21.0592
578897.3051 -92727393.9404 -312468590.9182 -37422338.5435 414.6193 714.9937 21.0852
578957.3051 -92702514.5764 -312425685.1910 -37421072.6488 414.6928 715.1972 21.1113
579017.3051 -92677630.8003 -312382767.2544 -37419805.1901 414.7664 715.4007 21.1373
579077.3051 -92652742.6121 -312339837.1044 -37418536.1668 414.8399 715.6043 21.1634
579137.3051 -92627850.0117 -312296894.7365 -37417265.5784 414.9134 715.8080 21.1895
579197.3051 -92602952.9990 -312253940.1466 -37415993.4243 414.9870 716.0117 21.2156
579257.3050 -92578051.5740 -312210973.3303 -37414719.7039 415.0605 716.2155 21.2417
579317.3051 -92553145.7365 -312167994.2834 -37413444.4165 415.1341 716.4194 21.2679
579377.3050 -92528235.4866 -312125003.0017 -37412167.5616 415.2076 716.6233 21.2940
579437.3051 -92503320.8241 -312081999.4809 -37410889.1387 415.2811 716.8274 21.3201
579497.3051 -92478401.7490 -312038983.7167 -37409609.1470 415.3547 717.0315 21.3463
579557.3051 -92453478.2612 -311995955.7048 -37408327.5861 415.4282 717.2356 21.3724
579617.3051 -92428550.3606 -311952915.4409 -37407044.4552 415.5018 717.4399 21.3986
579677.3051 -92403618.0471 -311909862.9208 -37405759.7539 415.5753 717.6442 21.4248
579737.3051 -92378681.3207 -311866798.1403 -37404473.4815 415.6489 717.8485 21.4510
579797.3051 -92353740.1813 -311823721.0949 -37403185.6375 415.7224 718.0530 21.4772
579857.3051 -92328794.6288 -311780631.7804 -37401896.2211 415.7960 718.2575 21.5034
579917.3050 -92303844.6632 -311737530.1926 -37400605.2319 415.8695 718.4621 21.5296
579977.3051 -92278890.2842 -311694416.3271 -37399312.6693 415.9431 718.6668 21.5558
580037.3051 -92253931.4919 -311651290.1797 -37398018.5325 416.0166 718.8715 21.5821
580097.3051 -92228968.2862 -311608151.7460 -37396722.8211 416.0902 719.0763 21.6083
580157.3051 -92204000.6670 -311565001.0218 -37395425.5345 416.1638 719.2812 21.6346
580217.3050 -92179028.6342 -311521838.0027 -37394126.6720 416.2373 719.4861 21.6608
580277.3051 -92154052.1877 -311478662.6845 -37392826.2330 416.3109 719.6912 21.6871
580337.3051 -92129071.3275 -311435475.0628 -37391524.2170 416.3845 719.8962 21.7134
580397.3051 -92104086.0534 -311392275.1334 -37390220.6232 416.4580 720.1014 21.7397
580457.3051 -92079096.3653 -311349062.8920 -37388915.4513 416.5316 720.3066 21.7660
580517.3051 -92054102.2632 -311305838.3341 -37387608.7004 416.6052 720.5120 21.7923
580577.3050 -92029103.7470 -311262601.4556 -37386300.3701 416.6787 720.7173 21.8187
580637.3051 -92004100.8165 -311219352.2521 -37384990.4597 416.7523 720.9228 21.8450
580697.3051 -91979093.4717 -311176090.7192 -37383678.9686 416.8259 721.1283 21.8714
580757.3051 -91954081.7126 -311132816.8527 -37382365.8963 416.8994 721.3339 21.8977
580817.3051 -91929065.5389 -311089530.6483 -37381051.2420 416.9730 721.5396 21.9241
580877.3050 -91904044.9506 -311046232.1015 -37379735.0053 417.0466 721.7453 21.9505
580937.3051 -91879019.9476 -311002921.2082 -37378417.1854 417.1202 721.9511 21.9769
580997.3051 -91853990.5298 -310959597.9639 -37377097.7819 417.1938 722.1570 22.0033
581057.3051 -91828956.6971 -310916262.3643 -37375776.7940 417.2673 722.3630 22.0297
581117.3051 -91803918.4493 -310872914.4051 -37374454.2212 417.3409 722.5690 22.0561
581177.3051 -91778875.7865 -310829554.0819 -37373130.0629 417.4145 722.7751 22.0825
581237.3051 -91753828.7085 -310786181.3905 -37371804.3184 417.4881 722.9813 22.1090
581297.3051 -91728777.2152 -310742796.3264 -37370476.9872 417.5617 723.1875 22.1354
581357.3051 -91703721.3065 -310699398.8854 -37369148.0686 417.6353 723.3938 22.1619
581417.3050 -91678660.9822 -310655989.0630 -37367817.5621 417.7089 723.6002 22.1883
581477.3051 -91653596.2423 -310612566.8550 -37366485.4669 417.7825 723.8067 22.2148
581537.3051 -91628527.0867 -310569132.2570 -37365151.7826 417.8561 724.0132 22.2413
581597.3051 -91603453.5152 -310525685.2645 -37363816.5085 417.9297 724.2199 22.2678
581657.3051 -91578375.5278 -310482225.8734 -37362479.6440 418.0033 724.4265 22.2943
581717.3051 -91553293.1243 -310438754.0791 -37361141.1884 418.0769 724.6333 22.3209
581777.3051 -91528206.3047 -310395269.8775 -37359801.1412 418.1505 724.8401 22.3474
581837.3051 -91503115.0687 -310351773.2640 -37358459.5018 418.2241 725.0470 22.3739
581897.3051 -91478019.4164 -310308264.2343 -37357116.2695 418.2977 725.2540 22.4005
581957.3050 -91452919.3476 -310264742.7841 -37355771.4437 418.3713 725.4610 22.4270
582017.3051 -91427814.8621 -310221208.9089 -37354425.0238 418.4449 725.6682 22.4536
582077.3050 -91402705.9599 -310177662.6045 -37353077.0092 418.5185 725.8753 22.4802
582137.3051 -91377592.6408 -310134103.8664 -37351727.3993 418.5921 726.0826 22.5068
582197.3051 -91352474.9047 -310090532.6903 -37350376.1934 418.6657 726.2899 22.5334
582257.3051 -91327352.7515 -310046949.0718 -37349023.3910 418.7394 726.4974 22.5600
582317.3051 -91302226.1811 -310003353.0064 -37347668.9913 418.8130 726.7048 22.5866
582377.3051 -91277095.1934 -309959744.4899 -37346312.9939 418.8866 726.9124 22.6133
582437.3051 -91251959.7882 -309916123.5178 -37344955.3981 418.9602 727.1200 22.6399
582497.3051 -91226819.9654 -309872490.0857 -37343596.2032 419.0339 727.3277 22.6666
582557.3051 -91201675.7249 -309828844.1893 -37342235.4087 419.1075 727.5355 22.6932
582617.3050 -91176527.0666 -309785185.8241 -37340873.0139 419.1811 727.7434 22.7199
582677.3051 -91151373.9903 -309741514.9858 -37339509.0182 419.2548 727.9513 22.7466
582737.3051 -91126216.4959 -309697831.6700 -37338143.4210 419.3284 728.1593 22.7733
582797.3051 -91101054.5833 -309654135.8721 -37336776.2216 419.4020 728.3673 22.8000
582857.3051 -91075888.2523 -309610427.5879 -37335407.4195 419.4757 728.5755 22.8267
582917.3050 -91050717.5029 -309566706.8130 -37334037.0140 419.5493 728.7837 22.8535
582977.3051 -91025542.3349 -309522973.5429 -37332665.0045 419.6230 728.9920 22.8802
583037.3051 -91000362.7481 -309479227.7732 -37331291.3904 419.6966 729.2003 22.9069
583097.3051 -90975178.7425 -309435469.4995 -37329916.1710 419.7703 729.4088 22.9337
583157.3051 -90949990.3178 -309391698.7175 -37328539.3457 419.8439 729.6173 22.9605
583217.3051 -90924797.4740 -309347915.4226 -37327160.9139 419.9176 729.8259 22.9873
583277.3050 -90899600.2110 -309304119.6104 -37325780.8750 419.9912 730.0345 23.0140
583337.3051 -90874398.5285 -309260311.2766 -37324399.2283 420.0649 730.2433 23.0408
583397.3051 -90849192.4265 -309216490.4166 -37323015.9733 420.1385 730.4521 23.0677
